Grid X, Grid Y, Block X, Block Y, GPU Time, CPU Time, Initialization Time, Transfer from host to GPU, Transfer from GPU to host, Grid Dimensions, Block Dimensions
4, 256, 32, 2, 0.09079, 3.14, 0.001574, 0.1257, 0.0001308
8, 128, 32, 2, 0.07618, 3.105, 0.001564, 0.1358, 0.0001304
16, 64, 32, 2, 0.07626, 3.106, 0.001579, 0.136, 0.0001309
32, 32, 32, 2, 0.07622, 3.11, 0.001575, 0.1359, 0.0001313
64, 16, 32, 2, 0.07588, 3.12, 0.001558, 0.1343, 0.0001307
128, 8, 32, 2, 0.07574, 3.107, 0.001582, 0.1351, 0.0001315
256, 4, 32, 2, 0.07567, 3.108, 0.001564, 0.1357, 0.0001316
512, 2, 32, 2, 0.07568, 3.107, 0.00158, 0.1335, 0.0001332
1024, 1, 32, 2, 0.07561, 3.113, 0.001563, 0.1374, 0.0001304
1, 512, 32, 4, 0.2414, 3.113, 0.001572, 0.1249, 0.0001314
2, 256, 32, 4, 0.1559, 3.118, 0.00158, 0.14, 0.0001308
4, 128, 32, 4, 0.093, 3.092, 0.001567, 0.1369, 0.0001325
8, 64, 32, 4, 0.07304, 3.155, 0.001586, 0.1348, 0.0001285
16, 32, 32, 4, 0.07289, 3.087, 0.00156, 0.1358, 0.0001275
32, 16, 32, 4, 0.07279, 3.128, 0.00155, 0.1322, 0.0001321
64, 8, 32, 4, 0.07246, 3.112, 0.001565, 0.1329, 0.0001281
128, 4, 32, 4, 0.07221, 3.109, 0.001561, 0.1378, 0.000135
256, 2, 32, 4, 0.07218, 3.109, 0.001583, 0.1354, 0.0001308
512, 1, 32, 4, 0.07212, 3.116, 0.00157, 0.1366, 0.0001345
1, 256, 32, 8, 0.2389, 3.122, 0.001583, 0.1286, 0.0001361
2, 128, 32, 8, 0.1467, 3.127, 0.00159, 0.1347, 0.0001427
4, 64, 32, 8, 0.08594, 3.133, 0.001581, 0.1404, 0.0001327
8, 32, 32, 8, 0.06685, 3.125, 0.001588, 0.1274, 0.0001281
16, 16, 32, 8, 0.06652, 3.123, 0.001583, 0.1271, 0.0001289
32, 8, 32, 8, 0.06629, 3.126, 0.001565, 0.127, 0.0001311
64, 4, 32, 8, 0.06599, 3.128, 0.001584, 0.1392, 0.0001302
128, 2, 32, 8, 0.06593, 3.13, 0.00171, 0.1361, 0.0001271
256, 1, 32, 8, 0.0659, 3.125, 0.001576, 0.135, 0.0001323
1, 128, 32, 16, 0.238, 3.126, 0.001583, 0.1319, 0.000128
2, 64, 32, 16, 0.1445, 3.128, 0.001576, 0.1329, 0.0001292
4, 32, 32, 16, 0.08616, 3.126, 0.001575, 0.1347, 0.0001296
8, 16, 32, 16, 0.06718, 3.139, 0.001587, 0.135, 0.0001318
16, 8, 32, 16, 0.06682, 3.12, 0.002292, 0.1346, 0.0001325
32, 4, 32, 16, 0.06667, 3.12, 0.00158, 0.1344, 0.0001389
64, 2, 32, 16, 0.06642, 3.129, 0.001564, 0.135, 0.0001277
128, 1, 32, 16, 0.06626, 3.128, 0.001571, 0.1341, 0.0001303
1, 64, 32, 32, 0.2311, 3.125, 0.001591, 0.1355, 0.0001323
2, 32, 32, 32, 0.1416, 3.127, 0.001567, 0.1337, 0.000132
4, 16, 32, 32, 0.08338, 3.128, 0.00158, 0.1321, 0.0001293
8, 8, 32, 32, 0.06706, 3.133, 0.001568, 0.1358, 0.0001308
16, 4, 32, 32, 0.06649, 3.125, 0.001571, 0.1319, 0.0001287
32, 2, 32, 32, 0.06641, 3.123, 0.001571, 0.1358, 0.0001278
64, 1, 32, 32, 0.06626, 3.123, 0.001573, 0.1263, 0.0001302
1, 32, 32, 64, 0.2338, 3.128, 0.001681, 0.1363, 0.0001318
2, 16, 32, 64, 0.1407, 3.157, 0.001576, 0.1351, 0.0001322
4, 8, 32, 64, 0.08133, 3.143, 0.001582, 0.1366, 0.000133
8, 4, 32, 64, 0.07211, 3.125, 0.00157, 0.1383, 0.0001312
16, 2, 32, 64, 0.06879, 3.107, 0.001585, 0.1377, 0.0001305
32, 1, 32, 64, 0.07174, 3.143, 0.001559, 0.1352, 0.000131
1, 16, 32, 128, 0.2321, 3.109, 0.001565, 0.1376, 0.0001431
2, 8, 32, 128, 0.1389, 3.106, 0.001564, 0.1287, 0.0001332
4, 4, 32, 128, 0.1315, 3.106, 0.001569, 0.1364, 0.0001299
8, 2, 32, 128, 0.1312, 3.149, 0.001564, 0.1312, 0.0001318
16, 1, 32, 128, 0.1314, 3.103, 0.001556, 0.1331, 0.00013
1, 8, 32, 256, 0.2427, 3.107, 0.001573, 0.1355, 0.0001396
2, 4, 32, 256, 0.2316, 3.126, 0.001573, 0.1363, 0.0001268
4, 2, 32, 256, 0.2325, 3.14, 0.001581, 0.1323, 0.0001337
8, 1, 32, 256, 0.2334, 3.103, 0.001568, 0.1294, 0.0001351
1, 4, 32, 512, 0.4207, 3.102, 0.001563, 0.1344, 0.0001325
2, 2, 32, 512, 0.4204, 3.104, 0.001565, 0.1351, 0.0001342
4, 1, 32, 512, 0.4206, 3.106, 0.001564, 0.1355, 0.0001324
1, 2, 32, 1024, 0.8062, 3.128, 0.001566, 0.1287, 0.0001344
2, 1, 32, 1024, 0.8063, 3.113, 0.001569, 0.133, 0.0001338
1, 1, 32, 2048, 1.569, 3.115, 0.001575, 0.1362, 0.0001429
1, 1024, 64, 1, 0.2558, 3.107, 0.001579, 0.1327, 0.0001312
2, 512, 64, 1, 0.1572, 3.105, 0.001545, 0.1372, 0.0001298
4, 256, 64, 1, 0.09115, 3.113, 0.001572, 0.1357, 0.0001445
8, 128, 64, 1, 0.07621, 3.132, 0.00157, 0.1366, 0.0001315
16, 64, 64, 1, 0.0762, 3.105, 0.001568, 0.1334, 0.0001296
32, 32, 64, 1, 0.07614, 3.124, 0.001575, 0.1338, 0.0001319
64, 16, 64, 1, 0.07584, 3.104, 0.001565, 0.1356, 0.0001278
128, 8, 64, 1, 0.07568, 3.145, 0.001576, 0.133, 0.0001288
256, 4, 64, 1, 0.07568, 3.111, 0.001588, 0.1337, 0.0001312
512, 2, 64, 1, 0.07567, 3.113, 0.00161, 0.1363, 0.0001304
1024, 1, 64, 1, 0.07563, 3.128, 0.00157, 0.1367, 0.0001347
1, 512, 64, 2, 0.2408, 3.12, 0.001584, 0.1265, 0.0001335
2, 256, 64, 2, 0.1586, 3.122, 0.001559, 0.1334, 0.0001294
4, 128, 64, 2, 0.0931, 3.106, 0.001647, 0.125, 0.0001341
8, 64, 64, 2, 0.07307, 3.107, 0.00158, 0.1336, 0.000138
16, 32, 64, 2, 0.07291, 3.122, 0.001566, 0.1371, 0.0001312
32, 16, 64, 2, 0.07282, 3.118, 0.001535, 0.1342, 0.0001308
64, 8, 64, 2, 0.07249, 3.108, 0.001575, 0.1342, 0.0001434
128, 4, 64, 2, 0.07226, 3.108, 0.001587, 0.1378, 0.0001357
256, 2, 64, 2, 0.07222, 3.107, 0.001557, 0.1245, 0.0001267
512, 1, 64, 2, 0.07214, 3.148, 0.001576, 0.1351, 0.0001308
1, 256, 64, 4, 0.2376, 3.11, 0.001578, 0.1332, 0.0001355
2, 128, 64, 4, 0.1466, 3.111, 0.00158, 0.134, 0.0001322
4, 64, 64, 4, 0.08647, 3.142, 0.001565, 0.1324, 0.0001315
8, 32, 64, 4, 0.06683, 3.121, 0.001554, 0.1371, 0.0001493
16, 16, 64, 4, 0.06654, 3.123, 0.001578, 0.1296, 0.0001357
32, 8, 64, 4, 0.06628, 3.138, 0.001586, 0.133, 0.0001355
64, 4, 64, 4, 0.06597, 3.152, 0.001571, 0.1353, 0.000125
128, 2, 64, 4, 0.06591, 3.126, 0.001581, 0.1337, 0.0001292
256, 1, 64, 4, 0.06585, 3.125, 0.00158, 0.1264, 0.0001326
1, 128, 64, 8, 0.2361, 3.127, 0.001585, 0.1358, 0.0001315
2, 64, 64, 8, 0.1466, 3.138, 0.001573, 0.1366, 0.000143
4, 32, 64, 8, 0.08654, 3.122, 0.001583, 0.1352, 0.0001304
8, 16, 64, 8, 0.06731, 3.125, 0.00159, 0.1258, 0.0001319
16, 8, 64, 8, 0.06698, 3.111, 0.001557, 0.1312, 0.0001298
32, 4, 64, 8, 0.06669, 3.13, 0.001572, 0.1374, 0.0001307
64, 2, 64, 8, 0.06641, 3.107, 0.001565, 0.1341, 0.0001307
128, 1, 64, 8, 0.0662, 3.108, 0.001596, 0.1349, 0.0001303
1, 64, 64, 16, 0.2369, 3.106, 0.001572, 0.1339, 0.0001295
2, 32, 64, 16, 0.1441, 3.105, 0.001567, 0.1354, 0.0001288
4, 16, 64, 16, 0.08553, 3.106, 0.001579, 0.1244, 0.0001311
8, 8, 64, 16, 0.06677, 3.107, 0.001567, 0.1325, 0.0001289
16, 4, 64, 16, 0.06646, 3.103, 0.001629, 0.1347, 0.0001293
32, 2, 64, 16, 0.06635, 3.121, 0.001563, 0.1327, 0.0001309
64, 1, 64, 16, 0.06621, 3.147, 0.001679, 0.1395, 0.0001317
1, 32, 64, 32, 0.2337, 3.106, 0.001575, 0.1339, 0.0001352
2, 16, 64, 32, 0.1424, 3.107, 0.001571, 0.1343, 0.0001313
4, 8, 64, 32, 0.08311, 3.106, 0.001561, 0.1362, 0.0001349
8, 4, 64, 32, 0.07212, 3.103, 0.001577, 0.1318, 0.0001328
16, 2, 64, 32, 0.06887, 3.105, 0.001572, 0.1314, 0.0001401
32, 1, 64, 32, 0.0688, 3.112, 0.001574, 0.1391, 0.0001318
1, 16, 64, 64, 0.2335, 3.11, 0.001572, 0.1322, 0.0001336
2, 8, 64, 64, 0.1405, 3.109, 0.001553, 0.1261, 0.0001351
4, 4, 64, 64, 0.1314, 3.108, 0.001576, 0.1361, 0.0001346
8, 2, 64, 64, 0.1311, 3.108, 0.001575, 0.1334, 0.0001361
16, 1, 64, 64, 0.1314, 3.103, 0.001575, 0.1331, 0.0001313
1, 8, 64, 128, 0.2436, 3.103, 0.001552, 0.1353, 0.0001303
2, 4, 64, 128, 0.2318, 3.109, 0.001569, 0.1379, 0.000128
4, 2, 64, 128, 0.2313, 3.105, 0.001566, 0.137, 0.0001312
8, 1, 64, 128, 0.2345, 3.112, 0.001569, 0.1276, 0.0001315
1, 4, 64, 256, 0.4219, 3.116, 0.001581, 0.1338, 0.000136
2, 2, 64, 256, 0.4232, 3.107, 0.001566, 0.1258, 0.0001327
4, 1, 64, 256, 0.4237, 3.106, 0.001559, 0.1323, 0.0001332
1, 2, 64, 512, 0.8054, 3.111, 0.001564, 0.1354, 0.0001331
2, 1, 64, 512, 0.8068, 3.109, 0.001613, 0.1267, 0.0001336
1, 1, 64, 1024, 1.57, 3.113, 0.001555, 0.1281, 0.0001341
1, 512, 128, 1, 0.2412, 3.089, 0.001562, 0.1269, 0.0001389
2, 256, 128, 1, 0.1578, 3.125, 0.001568, 0.1359, 0.0001371
4, 128, 128, 1, 0.09298, 3.128, 0.001576, 0.1319, 0.0001303
8, 64, 128, 1, 0.07306, 3.105, 0.001577, 0.1279, 0.0001325
16, 32, 128, 1, 0.07287, 3.11, 0.001556, 0.1327, 0.0001353
32, 16, 128, 1, 0.07277, 3.106, 0.001568, 0.1241, 0.0001316
64, 8, 128, 1, 0.07244, 3.135, 0.001568, 0.1373, 0.0001295
128, 4, 128, 1, 0.07219, 3.109, 0.002117, 0.1354, 0.0001264
256, 2, 128, 1, 0.07211, 3.105, 0.001566, 0.1369, 0.0001281
512, 1, 128, 1, 0.07219, 3.143, 0.001571, 0.1372, 0.0001383
1, 256, 128, 2, 0.2365, 3.107, 0.001578, 0.1349, 0.0001295
2, 128, 128, 2, 0.1465, 3.143, 0.001549, 0.1348, 0.000132
4, 64, 128, 2, 0.0863, 3.106, 0.001577, 0.1231, 0.0001287
8, 32, 128, 2, 0.06689, 3.111, 0.001562, 0.1341, 0.00013
16, 16, 128, 2, 0.06654, 3.106, 0.00158, 0.1362, 0.0001428
32, 8, 128, 2, 0.06624, 3.107, 0.001569, 0.1329, 0.0001303
64, 4, 128, 2, 0.06598, 3.128, 0.001565, 0.1354, 0.000129
128, 2, 128, 2, 0.06586, 3.106, 0.001565, 0.1383, 0.000132
256, 1, 128, 2, 0.06584, 3.111, 0.001565, 0.1393, 0.0001414
1, 128, 128, 4, 0.2324, 3.11, 0.001554, 0.1352, 0.000132
2, 64, 128, 4, 0.1469, 3.109, 0.001571, 0.1338, 0.0001343
4, 32, 128, 4, 0.08619, 3.109, 0.001555, 0.1351, 0.0001356
8, 16, 128, 4, 0.06732, 3.116, 0.001565, 0.1348, 0.0001318
16, 8, 128, 4, 0.06678, 3.091, 0.001577, 0.1368, 0.000132
32, 4, 128, 4, 0.06661, 3.126, 0.001557, 0.1373, 0.0001306
64, 2, 128, 4, 0.06636, 3.087, 0.001551, 0.1263, 0.0001322
128, 1, 128, 4, 0.06621, 3.124, 0.001568, 0.1327, 0.0001305
1, 64, 128, 8, 0.2351, 3.124, 0.001588, 0.1307, 0.0001311
2, 32, 128, 8, 0.1447, 3.126, 0.001591, 0.1361, 0.0001313
4, 16, 128, 8, 0.08572, 3.122, 0.001579, 0.1273, 0.0001291
8, 8, 128, 8, 0.06688, 3.125, 0.001561, 0.1316, 0.0001298
16, 4, 128, 8, 0.06647, 3.1, 0.001591, 0.1276, 0.0001275
32, 2, 128, 8, 0.06637, 3.122, 0.001567, 0.1329, 0.0001297
64, 1, 128, 8, 0.06624, 3.144, 0.001589, 0.1327, 0.0001295
1, 32, 128, 16, 0.2322, 3.119, 0.001582, 0.1329, 0.0001289
2, 16, 128, 16, 0.1425, 3.123, 0.00158, 0.1325, 0.0001333
4, 8, 128, 16, 0.08369, 3.126, 0.001585, 0.134, 0.0001297
8, 4, 128, 16, 0.06916, 3.127, 0.001572, 0.1365, 0.0001324
16, 2, 128, 16, 0.06885, 3.125, 0.00156, 0.1347, 0.0001371
32, 1, 128, 16, 0.06883, 3.125, 0.001551, 0.1235, 0.0001299
1, 16, 128, 32, 0.233, 3.159, 0.001576, 0.1324, 0.0001287
2, 8, 128, 32, 0.142, 3.119, 0.001553, 0.1357, 0.0001277
4, 4, 128, 32, 0.1314, 3.085, 0.001571, 0.1257, 0.0001297
8, 2, 128, 32, 0.1314, 3.126, 0.001569, 0.1343, 0.0001375
16, 1, 128, 32, 0.1313, 3.078, 0.001581, 0.1255, 0.0001313
1, 8, 128, 64, 0.2453, 3.078, 0.001562, 0.1342, 0.0001289
2, 4, 128, 64, 0.2321, 3.085, 0.001567, 0.1355, 0.0001288
4, 2, 128, 64, 0.2346, 3.087, 0.001574, 0.1245, 0.0001317
8, 1, 128, 64, 0.232, 3.127, 0.001564, 0.1358, 0.0001334
1, 4, 128, 128, 0.4231, 3.124, 0.001563, 0.1317, 0.0001326
2, 2, 128, 128, 0.4206, 3.085, 0.001575, 0.1332, 0.0001326
4, 1, 128, 128, 0.4249, 3.081, 0.001565, 0.1276, 0.0001351
1, 2, 128, 256, 0.8059, 3.085, 0.001545, 0.1302, 0.0001326
2, 1, 128, 256, 0.8052, 3.118, 0.001561, 0.1335, 0.0001349
1, 1, 128, 512, 1.567, 3.111, 0.00157, 0.1351, 0.0001578
1, 256, 256, 1, 0.2374, 3.115, 0.001569, 0.1323, 0.0001342
2, 128, 256, 1, 0.1465, 3.108, 0.001559, 0.135, 0.0001307
4, 64, 256, 1, 0.08623, 3.124, 0.001574, 0.1336, 0.0001321
8, 32, 256, 1, 0.0669, 3.124, 0.001558, 0.1274, 0.00013
16, 16, 256, 1, 0.06656, 3.117, 0.001554, 0.1334, 0.0001285
32, 8, 256, 1, 0.06621, 3.105, 0.001566, 0.1248, 0.0001327
64, 4, 256, 1, 0.06597, 3.107, 0.001567, 0.1338, 0.0001277
128, 2, 256, 1, 0.06591, 3.109, 0.00158, 0.1227, 0.0001329
256, 1, 256, 1, 0.06585, 3.108, 0.00157, 0.1368, 0.0001403
1, 128, 256, 2, 0.2326, 3.109, 0.001571, 0.1354, 0.0001398
2, 64, 256, 2, 0.1466, 3.108, 0.001562, 0.1334, 0.000135
4, 32, 256, 2, 0.08639, 3.12, 0.001581, 0.1363, 0.0001282
8, 16, 256, 2, 0.06704, 3.106, 0.001565, 0.1336, 0.0001372
16, 8, 256, 2, 0.06682, 3.106, 0.001565, 0.1348, 0.0001404
32, 4, 256, 2, 0.06663, 3.11, 0.001584, 0.1367, 0.0001408
64, 2, 256, 2, 0.06634, 3.103, 0.001566, 0.1306, 0.0001351
128, 1, 256, 2, 0.06625, 3.109, 0.001567, 0.1335, 0.0001264
1, 64, 256, 4, 0.2342, 3.129, 0.001564, 0.1348, 0.0001289
2, 32, 256, 4, 0.1457, 3.109, 0.001573, 0.1372, 0.0001331
4, 16, 256, 4, 0.08579, 3.109, 0.001575, 0.1331, 0.0001357
8, 8, 256, 4, 0.06713, 3.107, 0.001573, 0.1275, 0.0001368
16, 4, 256, 4, 0.06648, 3.104, 0.001569, 0.1248, 0.0001381
32, 2, 256, 4, 0.06637, 3.108, 0.001571, 0.1346, 0.0001324
64, 1, 256, 4, 0.06621, 3.105, 0.001554, 0.1255, 0.0001321
1, 32, 256, 8, 0.2329, 3.105, 0.001567, 0.136, 0.0001337
2, 16, 256, 8, 0.1442, 3.107, 0.001569, 0.1294, 0.0001318
4, 8, 256, 8, 0.08457, 3.114, 0.001574, 0.127, 0.0001295
8, 4, 256, 8, 0.06918, 3.105, 0.001563, 0.1355, 0.0001282
16, 2, 256, 8, 0.06885, 3.107, 0.001564, 0.1263, 0.0001283
32, 1, 256, 8, 0.06883, 3.107, 0.001599, 0.1297, 0.0001351
1, 16, 256, 16, 0.2329, 3.102, 0.001573, 0.1315, 0.000129
2, 8, 256, 16, 0.1422, 3.104, 0.00158, 0.132, 0.0001312
4, 4, 256, 16, 0.1317, 3.104, 0.001565, 0.1358, 0.0001311
8, 2, 256, 16, 0.1311, 3.115, 0.001624, 0.1352, 0.0001307
16, 1, 256, 16, 0.1315, 3.115, 0.001609, 0.1367, 0.0001392
1, 8, 256, 32, 0.2457, 3.119, 0.001561, 0.1296, 0.0001339
2, 4, 256, 32, 0.2328, 3.109, 0.001562, 0.133, 0.0001309
4, 2, 256, 32, 0.2336, 3.105, 0.001578, 0.1292, 0.0001306
8, 1, 256, 32, 0.2321, 3.114, 0.00157, 0.1351, 0.0001306
1, 4, 256, 64, 0.4222, 3.124, 0.001583, 0.1343, 0.00013
2, 2, 256, 64, 0.4209, 3.102, 0.001589, 0.1354, 0.0001311
4, 1, 256, 64, 0.4231, 3.131, 0.001566, 0.1318, 0.0001318
1, 2, 256, 128, 0.804, 3.125, 0.001574, 0.1386, 0.0001308
2, 1, 256, 128, 0.8076, 3.083, 0.001574, 0.1241, 0.0001424
1, 1, 256, 256, 1.568, 3.122, 0.001555, 0.1357, 0.0001284
1, 128, 512, 1, 0.2381, 3.109, 0.00158, 0.1305, 0.0001287
2, 64, 512, 1, 0.1468, 3.106, 0.001572, 0.1349, 0.0001419
4, 32, 512, 1, 0.08607, 3.105, 0.001565, 0.1354, 0.0001299
8, 16, 512, 1, 0.06701, 3.109, 0.001569, 0.1333, 0.0001307
16, 8, 512, 1, 0.06665, 3.106, 0.001567, 0.1332, 0.000132
32, 4, 512, 1, 0.0667, 3.117, 0.001569, 0.1331, 0.0001317
64, 2, 512, 1, 0.06636, 3.103, 0.001582, 0.1349, 0.0001294
128, 1, 512, 1, 0.0662, 3.108, 0.00158, 0.135, 0.0001314
1, 64, 512, 2, 0.2351, 3.133, 0.001698, 0.1357, 0.0001319
2, 32, 512, 2, 0.145, 3.106, 0.001555, 0.132, 0.0001309
4, 16, 512, 2, 0.08582, 3.105, 0.001572, 0.134, 0.0001325
8, 8, 512, 2, 0.06675, 3.126, 0.00157, 0.1275, 0.0001357
16, 4, 512, 2, 0.06641, 3.086, 0.001561, 0.1229, 0.000133
32, 2, 512, 2, 0.06635, 3.081, 0.001575, 0.1264, 0.0001311
64, 1, 512, 2, 0.0662, 3.083, 0.001558, 0.1345, 0.0001483
1, 32, 512, 4, 0.2336, 3.082, 0.001576, 0.1328, 0.00013
2, 16, 512, 4, 0.1437, 3.089, 0.00156, 0.1301, 0.0001264
4, 8, 512, 4, 0.08464, 3.115, 0.00161, 0.1334, 0.0001329
8, 4, 512, 4, 0.0691, 3.127, 0.001575, 0.1317, 0.0001314
16, 2, 512, 4, 0.06881, 3.124, 0.001548, 0.1363, 0.0001322
32, 1, 512, 4, 0.06878, 3.124, 0.001576, 0.135, 0.0001317
1, 16, 512, 8, 0.231, 3.118, 0.001596, 0.1363, 0.0001312
2, 8, 512, 8, 0.1428, 3.107, 0.001627, 0.1235, 0.0001439
4, 4, 512, 8, 0.1318, 3.108, 0.001577, 0.1343, 0.0001285
8, 2, 512, 8, 0.1314, 3.11, 0.001565, 0.1335, 0.0001326
16, 1, 512, 8, 0.1315, 3.103, 0.001567, 0.1311, 0.0001304
1, 8, 512, 16, 0.2445, 3.107, 0.001556, 0.1299, 0.0001301
2, 4, 512, 16, 0.233, 3.086, 0.00155, 0.1336, 0.000132
4, 2, 512, 16, 0.2316, 3.114, 0.001568, 0.1361, 0.0001295
8, 1, 512, 16, 0.2333, 3.11, 0.001582, 0.132, 0.0001333
1, 4, 512, 32, 0.4221, 3.117, 0.001548, 0.1357, 0.0001314
2, 2, 512, 32, 0.4197, 3.105, 0.001567, 0.1387, 0.0001308
4, 1, 512, 32, 0.425, 3.116, 0.001567, 0.1278, 0.0001325
1, 2, 512, 64, 0.8049, 3.106, 0.001572, 0.1365, 0.0001416
2, 1, 512, 64, 0.8053, 3.114, 0.001564, 0.1338, 0.0001405
1, 1, 512, 128, 1.568, 3.113, 0.001571, 0.1343, 0.0001358
1, 64, 1024, 1, 0.2367, 3.135, 0.001576, 0.1339, 0.0001289
2, 32, 1024, 1, 0.1449, 3.113, 0.00155, 0.1313, 0.0001322
4, 16, 1024, 1, 0.08572, 3.128, 0.001559, 0.1359, 0.000132
8, 8, 1024, 1, 0.06703, 3.119, 0.001599, 0.1329, 0.0001307
16, 4, 1024, 1, 0.06647, 3.098, 0.001561, 0.1281, 0.0001265
32, 2, 1024, 1, 0.06635, 3.082, 0.001549, 0.1339, 0.0001348
64, 1, 1024, 1, 0.06619, 3.115, 0.00157, 0.1348, 0.000129
1, 32, 1024, 2, 0.2347, 3.124, 0.001569, 0.136, 0.0001399
2, 16, 1024, 2, 0.1438, 3.119, 0.001547, 0.1259, 0.0001336
4, 8, 1024, 2, 0.08423, 3.082, 0.001613, 0.1325, 0.0001307
8, 4, 1024, 2, 0.06917, 3.089, 0.001601, 0.1357, 0.0001299
16, 2, 1024, 2, 0.06886, 3.127, 0.001555, 0.1344, 0.000129
32, 1, 1024, 2, 0.06881, 3.134, 0.001561, 0.1357, 0.0001287
1, 16, 1024, 4, 0.2325, 3.11, 0.001621, 0.1321, 0.0001312
2, 8, 1024, 4, 0.143, 3.104, 0.001567, 0.134, 0.0001369
4, 4, 1024, 4, 0.1317, 3.106, 0.001579, 0.1361, 0.000133
8, 2, 1024, 4, 0.1314, 3.105, 0.001567, 0.1244, 0.0001325
16, 1, 1024, 4, 0.1314, 3.107, 0.001571, 0.1298, 0.000134
1, 8, 1024, 8, 0.2446, 3.107, 0.001568, 0.1309, 0.000132
2, 4, 1024, 8, 0.233, 3.103, 0.00157, 0.1342, 0.0001423
4, 2, 1024, 8, 0.2319, 3.105, 0.001671, 0.1365, 0.000133
8, 1, 1024, 8, 0.2324, 3.11, 0.00157, 0.1346, 0.0001324
1, 4, 1024, 16, 0.4231, 3.103, 0.001567, 0.1306, 0.000144
2, 2, 1024, 16, 0.4236, 3.108, 0.00157, 0.1265, 0.0001297
4, 1, 1024, 16, 0.4238, 3.145, 0.001563, 0.1321, 0.0001328
1, 2, 1024, 32, 0.8046, 3.147, 0.001564, 0.1349, 0.0001318
2, 1, 1024, 32, 0.807, 3.105, 0.001568, 0.1258, 0.0001474
1, 1, 1024, 64, 1.568, 3.128, 0.001584, 0.1328, 0.0001328
1, 32, 2048, 1, 0.2342, 3.107, 0.001573, 0.1314, 0.0001342
2, 16, 2048, 1, 0.1437, 3.107, 0.001583, 0.1352, 0.0001311
4, 8, 2048, 1, 0.08383, 3.139, 0.001563, 0.1324, 0.0001331
8, 4, 2048, 1, 0.07206, 3.11, 0.001566, 0.1282, 0.0001301
16, 2, 2048, 1, 0.06879, 3.116, 0.001559, 0.1363, 0.0001297
32, 1, 2048, 1, 0.06879, 3.146, 0.001565, 0.1348, 0.0001342
1, 16, 2048, 2, 0.231, 3.116, 0.001571, 0.1371, 0.0001355
2, 8, 2048, 2, 0.143, 3.11, 0.001576, 0.1273, 0.0001309
4, 4, 2048, 2, 0.1315, 3.12, 0.001618, 0.1356, 0.000128
8, 2, 2048, 2, 0.1311, 3.11, 0.001573, 0.1337, 0.0001371
16, 1, 2048, 2, 0.1315, 3.124, 0.001574, 0.1354, 0.0001334
1, 8, 2048, 4, 0.2468, 3.111, 0.001578, 0.1236, 0.0001366
2, 4, 2048, 4, 0.2327, 3.124, 0.001585, 0.1369, 0.0001404
4, 2, 2048, 4, 0.2344, 3.114, 0.001578, 0.1273, 0.0001303
8, 1, 2048, 4, 0.2352, 3.119, 0.001589, 0.124, 0.0001297
1, 4, 2048, 8, 0.4265, 3.108, 0.001565, 0.1246, 0.0001334
2, 2, 2048, 8, 0.4233, 3.106, 0.001546, 0.1249, 0.0001285
4, 1, 2048, 8, 0.4255, 3.107, 0.001571, 0.1242, 0.0001309
1, 2, 2048, 16, 0.8048, 3.104, 0.001579, 0.1348, 0.0001337
2, 1, 2048, 16, 0.8071, 3.137, 0.001572, 0.1259, 0.0001371
1, 1, 2048, 32, 1.57, 3.112, 0.00157, 0.1272, 0.0001284
1, 16, 4096, 1, 0.2304, 3.121, 0.001631, 0.1364, 0.0001307
2, 8, 4096, 1, 0.142, 3.13, 0.001566, 0.1339, 0.000132
4, 4, 4096, 1, 0.1315, 3.125, 0.001575, 0.1247, 0.0001317
8, 2, 4096, 1, 0.1313, 3.107, 0.001565, 0.1315, 0.0001324
16, 1, 4096, 1, 0.1314, 3.106, 0.001571, 0.126, 0.0001335
1, 8, 4096, 2, 0.2431, 3.138, 0.001575, 0.1362, 0.0001327
2, 4, 4096, 2, 0.2328, 3.108, 0.003006, 0.1311, 0.0001295
4, 2, 4096, 2, 0.2319, 3.132, 0.001569, 0.135, 0.0001309
8, 1, 4096, 2, 0.2327, 3.106, 0.00157, 0.1361, 0.0001415
1, 4, 4096, 4, 0.4237, 3.105, 0.001567, 0.1344, 0.0001389
2, 2, 4096, 4, 0.4234, 3.106, 0.001561, 0.1252, 0.0001293
4, 1, 4096, 4, 0.4227, 3.107, 0.001565, 0.1368, 0.0001314
1, 2, 4096, 8, 0.8041, 3.107, 0.00159, 0.1369, 0.0001336
2, 1, 4096, 8, 0.8076, 3.105, 0.001588, 0.1246, 0.0001294
1, 1, 4096, 16, 1.568, 3.101, 0.001569, 0.1347, 0.0001299
1, 8, 8192, 1, 0.2426, 3.109, 0.001566, 0.1331, 0.0001304
2, 4, 8192, 1, 0.2332, 3.106, 0.00157, 0.1345, 0.0001316
4, 2, 8192, 1, 0.2346, 3.105, 0.001567, 0.1271, 0.0001303
8, 1, 8192, 1, 0.2347, 3.106, 0.00157, 0.1237, 0.0001426
1, 4, 8192, 2, 0.4236, 3.143, 0.00157, 0.1343, 0.0001353
2, 2, 8192, 2, 0.4186, 3.134, 0.001573, 0.14, 0.0001265
4, 1, 8192, 2, 0.421, 3.107, 0.001581, 0.1346, 0.0001288
1, 2, 8192, 4, 0.8058, 3.104, 0.001591, 0.1285, 0.0001275
2, 1, 8192, 4, 0.8069, 3.113, 0.001578, 0.1263, 0.0001305
